R_Priority,FP,Complexity,Time,Cost,Class
94,3,-1.2435347689984542,0.4165197054010837,-0.994901597554243,0
86,4,-0.022891673301040322,1.249559116203251,0.355942068431323,1
173,2,-1.2435347689984542,-0.8330394108021674,-1.1791075520068202,0
118,2,-1.2435347689984542,-0.8330394108021674,-1.1791075520068202,0
24,2,-0.022891673301040322,-0.8330394108021674,-0.5650877038315629,2
120,2,-0.022891673301040322,-0.8330394108021674,-0.5650877038315629,2
135,3,1.1977514223963737,0.4165197054010837,0.9699619166065803,1
200,1,-0.022891673301040322,-2.0825985270054184,-0.9703408036272327,2
90,2,-1.2435347689984542,-0.8330394108021674,-1.1791075520068202,0
173,1,-1.2435347689984542,-1.6660788216043347,-1.3019115216418717,2
138,3,-1.2435347689984542,0.4165197054010837,-0.994901597554243,0
143,2,-1.2435347689984542,-0.8330394108021674,-1.1791075520068202,0
139,4,1.1977514223963737,1.249559116203251,1.5839817647818375,1
202,1,-0.022891673301040322,-1.6660788216043347,-0.7124524673936247,2
168,3,1.1977514223963737,0.4165197054010837,0.9699619166065803,1
147,2,-1.2435347689984542,1.249559116203251,-0.6264896886490887,0
51,1,-0.022891673301040322,-1.6660788216043347,-0.7124524673936247,2
79,2,1.1977514223963737,-0.8330394108021674,0.04893214434369433,2
119,1,-1.2435347689984542,-1.6660788216043347,-1.3019115216418717,2
125,3,1.1977514223963737,-0.8330394108021674,0.6629519925189516,2
148,3,-1.2435347689984542,0.4165197054010837,-0.994901597554243,0
154,2,1.1977514223963737,0.4165197054010837,1.9523936736869918,1
185,2,-0.022891673301040322,-0.8330394108021674,-0.19667579492640858,2
190,1,1.1977514223963737,-1.249559116203251,0.2331380987962715,2
115,3,-0.022891673301040322,0.4165197054010837,-0.0124698404738314,1
163,3,1.1977514223963737,-0.8330394108021674,0.6629519925189516,2
88,3,-0.022891673301040322,0.4165197054010837,0.5769892137744156,1
115,4,-0.022891673301040322,0.4165197054010837,0.5769892137744156,1
44,3,-0.022891673301040322,0.4165197054010837,-0.0124698404738314,1
160,3,-0.022891673301040322,0.4165197054010837,-0.0124698404738314,1
77,1,1.1977514223963737,-1.6660788216043347,-0.5650877038315629,2
117,3,-0.022891673301040322,0.4165197054010837,-0.0124698404738314,1
79,1,1.1977514223963737,-2.0825985270054184,-0.6264896886490887,2
27,2,-0.022891673301040322,-0.8330394108021674,-0.5650877038315629,2
