R_Priority,FP,Complexity,Time,Cost,Class
152,2,1.1977514223963737,-0.8330394108021674,0.04893214434369433,2
122,2,1.1977514223963737,-0.8330394108021674,0.04893214434369433,2
140,2,1.1977514223963737,-0.8330394108021674,0.04893214434369433,2
135,3,-1.2435347689984542,0.4165197054010837,-0.994901597554243,0
67,3,-1.2435347689984542,0.4165197054010837,-0.994901597554243,0
141,4,-0.022891673301040322,1.249559116203251,0.355942068431323,1
105,3,-1.2435347689984542,0.4165197054010837,-0.994901597554243,0
216,3,1.1977514223963737,0.4165197054010837,0.9699619166065803,1
122,3,-1.2435347689984542,0.4165197054010837,-0.994901597554243,0
73,4,-0.022891673301040322,1.249559116203251,0.355942068431323,1
39,3,-1.2435347689984542,0.4165197054010837,-0.994901597554243,0
72,3,-1.2435347689984542,0.4165197054010837,-0.994901597554243,0
183,3,-1.2435347689984542,0.4165197054010837,-0.994901597554243,0
113,4,-1.2435347689984542,1.249559116203251,-0.8720976279191915,0
177,2,-0.022891673301040322,-0.8330394108021674,-0.5650877038315629,2
129,3,-1.2435347689984542,0.4165197054010837,-0.994901597554243,0
231,2,-0.022891673301040322,-0.8330394108021674,-0.5650877038315629,2
89,3,-0.022891673301040322,0.4165197054010837,-0.0124698404738314,1
126,2,-0.022891673301040322,-0.8330394108021674,-0.5650877038315629,2
118,3,1.1977514223963737,0.4165197054010837,0.9699619166065803,1
157,2,1.1977514223963737,-0.8330394108021674,0.04893214434369433,2
105,4,1.1977514223963737,1.249559116203251,1.5839817647818375,1
116,3,-0.022891673301040322,0.4165197054010837,-0.0124698404738314,1
130,2,-0.022891673301040322,-0.8330394108021674,-0.5650877038315629,2
88,2,1.1977514223963737,-0.8330394108021674,0.04893214434369433,2
96,3,-0.022891673301040322,0.4165197054010837,-0.0124698404738314,1
62,4,-0.022891673301040322,1.249559116203251,0.355942068431323,1
108,2,-1.2435347689984542,-0.8330394108021674,-1.1791075520068202,0
