R_Priority,FP,Complexity,Time,Cost,Class
33,2,-0.02358071892831195,-0.8009513335116221,-0.5668902198789812,0
35,2,-1.2446198209349617,-0.8009513335116221,-1.053779429791822,0
72,3,-1.2446198209349617,0.3847333236909606,-0.9929182785527169,2
75,3,-1.2446198209349617,0.3847333236909606,-0.9929182785527169,2
83,3,-1.2446198209349617,0.3847333236909606,-0.9929182785527169,2
57,2,1.1974583830783379,-0.8009513335116221,0.04172129251206968,0
96,3,-0.02358071892831195,0.3847333236909606,0.5651271931683735,1
77,2,1.1974583830783379,1.1751897618260156,2.780473098271799,1
138,4,-0.02358071892831195,0.3847333236909606,0.5651271931683735,1
148,4,1.1974583830783379,0.3847333236909606,1.9284169809243275,1
149,3,-1.2446198209349617,0.3847333236909606,-0.9929182785527169,2
117,2,1.1974583830783379,1.1751897618260156,2.780473098271799,1
98,3,-1.2446198209349617,0.3847333236909606,-0.9929182785527169,2
9,2,1.1974583830783379,-0.40572311444409453,1.0763608635768562,0
164,4,-1.2446198209349617,1.1751897618260156,-0.8711959760745067,2
103,3,-1.2446198209349617,1.1751897618260156,-0.6277513711180863,2
79,2,-0.02358071892831195,-0.8009513335116221,-0.5668902198789812,0
143,3,-0.02358071892831195,0.3847333236909606,-0.019139858727035417,1
103,3,-1.2446198209349617,0.3847333236909606,-0.9929182785527169,2
186,2,-0.02358071892831195,-0.8009513335116221,-0.5668902198789812,0
90,2,1.1974583830783379,-0.8009513335116221,0.04172129251206968,0
94,3,-1.2446198209349617,0.3847333236909606,-0.9929182785527169,2
86,4,-0.02358071892831195,1.1751897618260156,0.34602704870759515,1
173,2,-1.2446198209349617,-0.8009513335116221,-1.175501732270032,0
229,3,-0.02358071892831195,0.3847333236909606,0.5651271931683735,1
24,2,-0.02358071892831195,-0.8009513335116221,-0.5668902198789812,0
120,2,-0.02358071892831195,-0.8009513335116221,-0.5668902198789812,0
135,3,1.1974583830783379,0.3847333236909606,0.9546385610986461,1
166,3,1.1974583830783379,0.3847333236909606,0.9546385610986461,1
87,1,-0.02358071892831195,0.3847333236909606,0.5651271931683735,1
138,3,1.1974583830783379,0.3847333236909606,0.9546385610986461,1
138,3,-1.2446198209349617,0.3847333236909606,-0.9929182785527169,2
143,2,-1.2446198209349617,-0.8009513335116221,-1.175501732270032,0
11,3,-1.2446198209349617,0.3847333236909606,-0.9929182785527169,2
152,2,-0.02358071892831195,-0.8009513335116221,-0.5668902198789812,0
55,3,1.1974583830783379,0.3847333236909606,0.9546385610986461,1
147,2,-1.2446198209349617,1.1751897618260156,-0.6277513711180863,2
148,2,1.1974583830783379,-0.40572311444409453,1.0763608635768562,0
79,2,1.1974583830783379,-0.8009513335116221,0.04172129251206968,0
159,3,-0.02358071892831195,0.3847333236909606,-0.019139858727035417,1
112,4,1.1974583830783379,0.3847333236909606,1.9284169809243275,1
27,1,-1.2446198209349617,-1.5914077716466772,-1.2972240347482424,0
81,4,1.1974583830783379,1.1751897618260156,1.563250073489697,1
166,4,-1.2446198209349617,-0.8009513335116221,-1.053779429791822,0
125,4,-1.2446198209349617,0.3847333236909606,-0.7981625945875805,2
171,1,1.1974583830783379,-1.5914077716466772,-0.5668902198789812,0
133,2,1.1974583830783379,-0.8009513335116221,0.6503328049031206,0
180,3,-0.02358071892831195,0.3847333236909606,-0.019139858727035417,1
115,4,-0.02358071892831195,0.3847333236909606,0.5651271931683735,1
81,3,-1.2446198209349617,0.3847333236909606,-0.9929182785527169,2
42,3,-0.02358071892831195,0.3847333236909606,-0.019139858727035417,1
97,4,1.1974583830783379,1.1751897618260156,1.563250073489697,1
117,3,-0.02358071892831195,0.3847333236909606,-0.019139858727035417,1
70,3,-1.2446198209349617,0.3847333236909606,-0.9929182785527169,2
224,1,-1.2446198209349617,-1.1961795525791497,-1.1389850415265692,0
93,2,-0.02358071892831195,1.1751897618260156,1.0763608635768562,1
127,3,-1.2446198209349617,0.3847333236909606,-0.9929182785527169,2
173,3,-0.02358071892831195,0.3847333236909606,0.5651271931683735,1
129,4,1.1974583830783379,0.3847333236909606,1.9284169809243275,1
63,1,-0.02358071892831195,-1.5914077716466772,-0.9320571273136118,0
155,2,-1.2446198209349617,-0.8009513335116221,-1.175501732270032,0
175,2,1.1974583830783379,-0.8009513335116221,0.04172129251206968,0
117,2,1.1974583830783379,-0.8009513335116221,0.04172129251206968,0
137,1,-0.02358071892831195,-1.9866359907142048,-0.9685738180570749,0
69,4,-1.2446198209349617,1.1751897618260156,-0.6277513711180863,2
160,4,1.1974583830783379,1.1751897618260156,1.563250073489697,1
127,3,-0.02358071892831195,-0.40572311444409453,0.05389352275989069,0
64,1,-1.2446198209349617,-1.5914077716466772,-1.2972240347482424,0
174,1,-1.2446198209349617,-1.5914077716466772,-1.2241906532613163,0
66,3,-1.2446198209349617,0.3847333236909606,-0.9929182785527169,2
119,1,-0.02358071892831195,-1.5914077716466772,-0.9320571273136118,0
151,3,-0.02358071892831195,0.3847333236909606,0.5651271931683735,1
88,3,-1.2446198209349617,0.3847333236909606,-0.7981625945875805,2
143,3,-1.2446198209349617,0.3847333236909606,-0.9929182785527169,2
73,4,-0.02358071892831195,0.3847333236909606,0.5651271931683735,1
156,3,-0.02358071892831195,1.1751897618260156,1.0763608635768562,1
71,2,-0.02358071892831195,-0.8009513335116221,-0.20172331244435068,0
115,2,1.1974583830783379,-0.8009513335116221,0.04172129251206968,0
113,3,1.1974583830783379,0.3847333236909606,0.9546385610986461,1
132,4,-0.02358071892831195,1.1751897618260156,0.34602704870759515,1
113,4,-1.2446198209349617,1.1751897618260156,-0.8711959760745067,2
113,3,-0.02358071892831195,0.3847333236909606,-0.019139858727035417,1
86,3,-1.2446198209349617,0.3847333236909606,-0.9929182785527169,2
77,2,1.1974583830783379,-0.8009513335116221,0.6503328049031206,0
137,3,1.1974583830783379,0.3847333236909606,0.9546385610986461,1
92,2,-0.02358071892831195,0.3847333236909606,0.5651271931683735,1
139,2,-1.2446198209349617,-0.8009513335116221,-1.053779429791822,0
204,4,-1.2446198209349617,1.1751897618260156,-0.8711959760745067,2
125,1,-1.2446198209349617,-0.8009513335116221,-1.053779429791822,0
68,2,-0.02358071892831195,-0.8009513335116221,-0.5668902198789812,0
138,1,-1.2446198209349617,-1.1961795525791497,-1.1389850415265692,0
97,4,1.1974583830783379,1.1751897618260156,1.563250073489697,1
47,1,-0.02358071892831195,-1.9866359907142048,-0.9685738180570749,0
122,2,-0.02358071892831195,-0.8009513335116221,-0.5668902198789812,0
175,3,1.1974583830783379,0.3847333236909606,0.9546385610986461,1
147,4,-0.02358071892831195,-0.8009513335116221,-0.20172331244435068,0
68,2,-0.02358071892831195,-0.8009513335116221,-0.20172331244435068,0
113,2,-1.2446198209349617,0.3847333236909606,-0.7981625945875805,2
214,3,-0.02358071892831195,0.3847333236909606,-0.019139858727035417,1
117,1,1.1974583830783379,-1.5914077716466772,-0.5668902198789812,0
154,3,1.1974583830783379,0.3847333236909606,0.9546385610986461,1
168,4,-0.02358071892831195,1.1751897618260156,0.34602704870759515,1
83,3,-1.2446198209349617,-0.8009513335116221,-1.053779429791822,0
150,3,-1.2446198209349617,0.3847333236909606,-0.9929182785527169,2
224,2,-1.2446198209349617,-0.8009513335116221,-1.175501732270032,0
111,4,-0.02358071892831195,1.1751897618260156,0.34602704870759515,1
143,1,-1.2446198209349617,-1.9866359907142048,-1.3093962649960633,0
131,3,-1.2446198209349617,-0.40572311444409453,-0.9685738180570749,0
115,3,1.1974583830783379,0.3847333236909606,1.9284169809243275,1
93,3,-0.02358071892831195,0.3847333236909606,-0.019139858727035417,1
81,2,-0.02358071892831195,-0.8009513335116221,-0.20172331244435068,0
65,3,-1.2446198209349617,0.3847333236909606,-0.9929182785527169,2
162,3,-0.02358071892831195,0.3847333236909606,-0.019139858727035417,1
146,4,-1.2446198209349617,1.1751897618260156,-0.6277513711180863,2
144,3,-0.02358071892831195,0.3847333236909606,-0.019139858727035417,1
138,4,-0.02358071892831195,1.1751897618260156,0.34602704870759515,1
86,3,-0.02358071892831195,0.3847333236909606,0.5651271931683735,1
68,4,-0.02358071892831195,1.1751897618260156,0.34602704870759515,1
162,3,-1.2446198209349617,-0.40572311444409453,-0.9685738180570749,0
149,2,-1.2446198209349617,-1.1961795525791497,-1.1389850415265692,0
157,3,1.1974583830783379,0.3847333236909606,0.9546385610986461,1
32,3,-1.2446198209349617,0.3847333236909606,-0.9929182785527169,2
138,3,-1.2446198209349617,0.3847333236909606,-0.9929182785527169,2
67,2,1.1974583830783379,-0.8009513335116221,0.04172129251206968,0
121,4,-0.02358071892831195,1.1751897618260156,0.34602704870759515,1
111,2,-1.2446198209349617,0.3847333236909606,-0.7981625945875805,2
28,3,-0.02358071892831195,0.3847333236909606,-0.019139858727035417,1
92,3,-1.2446198209349617,-0.8009513335116221,-1.053779429791822,0
171,1,1.1974583830783379,-1.9866359907142048,-0.6277513711180863,0
103,3,-0.02358071892831195,0.3847333236909606,-0.019139858727035417,1
113,3,-1.2446198209349617,1.1751897618260156,-0.6277513711180863,2
161,3,1.1974583830783379,0.3847333236909606,0.9546385610986461,1
153,2,1.1974583830783379,-0.8009513335116221,0.6503328049031206,0
160,3,-1.2446198209349617,0.3847333236909606,-0.9929182785527169,2
91,4,-0.02358071892831195,1.1751897618260156,0.34602704870759515,1
98,3,-1.2446198209349617,0.3847333236909606,-0.9929182785527169,2
147,3,1.1974583830783379,0.3847333236909606,0.9546385610986461,1
29,3,-0.02358071892831195,0.3847333236909606,-0.019139858727035417,1
119,4,1.1974583830783379,0.3847333236909606,1.9284169809243275,1
157,3,1.1974583830783379,0.3847333236909606,0.9546385610986461,1
140,4,-0.02358071892831195,1.9656461999610708,1.587594533985339,1
192,3,-0.02358071892831195,0.3847333236909606,-0.019139858727035417,1
148,4,1.1974583830783379,1.1751897618260156,1.563250073489697,1
144,3,1.1974583830783379,0.3847333236909606,0.9546385610986461,1
148,3,-0.02358071892831195,0.3847333236909606,0.5651271931683735,1
142,3,-1.2446198209349617,0.3847333236909606,-0.9929182785527169,2
90,2,-0.02358071892831195,0.3847333236909606,0.5651271931683735,1
154,2,1.1974583830783379,-0.8009513335116221,0.04172129251206968,0
146,3,1.1974583830783379,0.3847333236909606,1.9284169809243275,1
124,2,-0.02358071892831195,-0.8009513335116221,-0.5668902198789812,0
156,4,-0.02358071892831195,0.3847333236909606,0.5651271931683735,1
144,1,-0.02358071892831195,1.1751897618260156,1.0763608635768562,1
140,2,-1.2446198209349617,-0.8009513335116221,-1.175501732270032,0
84,2,-1.2446198209349617,-0.8009513335116221,-1.175501732270032,0
151,3,-0.02358071892831195,0.3847333236909606,-0.019139858727035417,1
52,3,-1.2446198209349617,0.3847333236909606,-0.7981625945875805,2
167,4,1.1974583830783379,0.3847333236909606,1.9284169809243275,1
130,3,-1.2446198209349617,0.3847333236909606,-0.9929182785527169,2
93,3,1.1974583830783379,0.3847333236909606,0.9546385610986461,1
226,4,1.1974583830783379,-0.8009513335116221,0.6503328049031206,0
61,4,-1.2446198209349617,1.1751897618260156,-0.8711959760745067,2
203,2,-1.2446198209349617,-0.8009513335116221,-1.175501732270032,0
97,2,-0.02358071892831195,1.1751897618260156,1.0763608635768562,1
117,1,1.1974583830783379,-0.8009513335116221,0.6503328049031206,0
111,1,-1.2446198209349617,-1.5914077716466772,-1.2241906532613163,0
123,3,-0.02358071892831195,0.3847333236909606,-0.019139858727035417,1
143,3,-0.02358071892831195,0.3847333236909606,-0.019139858727035417,1
113,4,1.1974583830783379,1.1751897618260156,2.780473098271799,1
76,3,-0.02358071892831195,0.3847333236909606,-0.019139858727035417,1
149,1,-0.02358071892831195,-1.5914077716466772,-0.9320571273136118,0
51,3,-1.2446198209349617,0.3847333236909606,-0.9929182785527169,2
213,3,1.1974583830783379,0.3847333236909606,0.9546385610986461,1
162,2,-1.2446198209349617,-0.8009513335116221,-1.175501732270032,0
153,4,-0.02358071892831195,1.1751897618260156,0.34602704870759515,1
143,2,-1.2446198209349617,-0.8009513335116221,-1.175501732270032,0
218,3,-1.2446198209349617,1.1751897618260156,-0.6277513711180863,2
113,4,-0.02358071892831195,1.1751897618260156,0.34602704870759515,1
93,2,-1.2446198209349617,-0.8009513335116221,-1.175501732270032,0
51,4,-0.02358071892831195,1.1751897618260156,1.0763608635768562,1
189,3,-1.2446198209349617,0.3847333236909606,-0.7981625945875805,2
74,4,-0.02358071892831195,1.1751897618260156,0.34602704870759515,1
169,1,-0.02358071892831195,-1.9866359907142048,-0.9685738180570749,0
154,3,1.1974583830783379,0.3847333236909606,0.9546385610986461,1
15,4,-0.02358071892831195,1.1751897618260156,0.34602704870759515,1
102,4,-1.2446198209349617,0.3847333236909606,-0.7981625945875805,2
84,4,1.1974583830783379,0.3847333236909606,1.9284169809243275,1
156,1,1.1974583830783379,-1.5914077716466772,-0.20172331244435068,0
118,2,-1.2446198209349617,-0.8009513335116221,-1.175501732270032,0
146,3,1.1974583830783379,0.3847333236909606,0.9546385610986461,1
80,4,1.1974583830783379,-0.8009513335116221,0.6503328049031206,0
64,1,-1.2446198209349617,-1.9866359907142048,-1.3093962649960633,0
74,3,-1.2446198209349617,0.3847333236909606,-0.9929182785527169,2
51,2,-1.2446198209349617,-0.8009513335116221,-1.175501732270032,0
132,4,-1.2446198209349617,1.1751897618260156,-0.8711959760745067,2
99,3,-1.2446198209349617,0.3847333236909606,-0.9929182785527169,2
121,3,-1.2446198209349617,0.3847333236909606,-0.9929182785527169,2
220,1,-0.02358071892831195,-1.5914077716466772,-0.7129569828528335,0
99,3,-0.02358071892831195,0.3847333236909606,-0.019139858727035417,1
141,3,-0.02358071892831195,0.3847333236909606,-0.019139858727035417,1
85,2,1.1974583830783379,-0.8009513335116221,0.04172129251206968,0
114,2,-1.2446198209349617,-0.8009513335116221,-1.175501732270032,0
71,3,-1.2446198209349617,0.3847333236909606,-0.7981625945875805,2
170,1,1.1974583830783379,-1.9866359907142048,-0.6277513711180863,0
58,2,-0.02358071892831195,-0.8009513335116221,-0.5668902198789812,0
122,3,-0.02358071892831195,0.3847333236909606,-0.019139858727035417,1
35,3,-0.02358071892831195,0.3847333236909606,-0.019139858727035417,1
179,2,-1.2446198209349617,-0.8009513335116221,-1.175501732270032,0
115,4,-0.02358071892831195,1.1751897618260156,0.34602704870759515,1
187,4,1.1974583830783379,1.1751897618260156,1.563250073489697,1
105,3,1.1974583830783379,0.3847333236909606,0.9546385610986461,1
100,3,-1.2446198209349617,0.3847333236909606,-0.9929182785527169,2
127,3,-1.2446198209349617,0.3847333236909606,-0.9929182785527169,2
45,3,-1.2446198209349617,0.3847333236909606,-0.7981625945875805,2
72,4,1.1974583830783379,1.1751897618260156,1.563250073489697,1
189,1,-0.02358071892831195,-1.9866359907142048,-0.9685738180570749,0
129,1,-1.2446198209349617,-1.5914077716466772,-1.2972240347482424,0
104,2,-1.2446198209349617,-0.8009513335116221,-1.175501732270032,0
91,3,-1.2446198209349617,0.3847333236909606,-0.9929182785527169,2
178,4,-0.02358071892831195,1.1751897618260156,0.34602704870759515,1
85,1,-0.02358071892831195,0.3847333236909606,0.5651271931683735,1
128,3,-1.2446198209349617,0.3847333236909606,-0.9929182785527169,2
234,3,-1.2446198209349617,1.1751897618260156,-0.6277513711180863,2
148,2,-1.2446198209349617,-0.8009513335116221,-1.175501732270032,0
45,3,-0.02358071892831195,0.3847333236909606,-0.019139858727035417,1
119,2,-0.02358071892831195,-0.8009513335116221,-0.5668902198789812,0
47,4,-1.2446198209349617,1.1751897618260156,-0.8711959760745067,2
94,3,1.1974583830783379,0.3847333236909606,0.9546385610986461,1
151,2,-0.02358071892831195,0.3847333236909606,0.5651271931683735,1
173,2,1.1974583830783379,-0.8009513335116221,0.04172129251206968,0
122,3,-0.02358071892831195,0.3847333236909606,-0.019139858727035417,1
175,3,-1.2446198209349617,0.3847333236909606,-0.9929182785527169,2
144,2,-1.2446198209349617,-0.8009513335116221,-1.175501732270032,0
118,3,1.1974583830783379,1.1751897618260156,2.780473098271799,1
120,2,-1.2446198209349617,-0.8009513335116221,-1.053779429791822,0
146,4,-0.02358071892831195,0.3847333236909606,0.5651271931683735,1
117,3,-0.02358071892831195,0.3847333236909606,0.5651271931683735,1
59,4,-1.2446198209349617,1.1751897618260156,-0.8711959760745067,2
84,4,-0.02358071892831195,0.3847333236909606,0.5651271931683735,1
192,4,1.1974583830783379,-0.8009513335116221,0.6503328049031206,0
131,1,1.1974583830783379,-0.8009513335116221,0.6503328049031206,0
84,2,-1.2446198209349617,-0.8009513335116221,-1.175501732270032,0
56,2,-0.02358071892831195,-0.8009513335116221,-0.5668902198789812,0
152,2,-0.02358071892831195,-0.8009513335116221,-0.5668902198789812,0
131,3,-0.02358071892831195,0.3847333236909606,-0.019139858727035417,1
123,3,1.1974583830783379,0.3847333236909606,0.9546385610986461,1
156,3,-0.02358071892831195,0.3847333236909606,-0.019139858727035417,1
67,3,1.1974583830783379,-0.8009513335116221,0.6503328049031206,0
228,3,1.1974583830783379,-0.8009513335116221,0.6503328049031206,0
151,4,-0.02358071892831195,1.1751897618260156,0.34602704870759515,1
5,3,1.1974583830783379,0.3847333236909606,0.9546385610986461,1
133,3,-1.2446198209349617,0.3847333236909606,-0.7981625945875805,2
56,4,-0.02358071892831195,1.1751897618260156,0.34602704870759515,1
104,2,-0.02358071892831195,-0.8009513335116221,-0.20172331244435068,0
122,3,-1.2446198209349617,0.3847333236909606,-0.9929182785527169,2
197,4,-0.02358071892831195,1.1751897618260156,0.34602704870759515,1
51,4,-1.2446198209349617,1.1751897618260156,-0.6277513711180863,2
70,1,-0.02358071892831195,-1.9866359907142048,-0.9685738180570749,0
118,2,-1.2446198209349617,-0.8009513335116221,-1.175501732270032,0
112,1,-1.2446198209349617,-1.5914077716466772,-1.2241906532613163,0
56,3,-0.02358071892831195,0.3847333236909606,-0.019139858727035417,1
79,1,-0.02358071892831195,-1.9866359907142048,-0.9685738180570749,0
179,1,1.1974583830783379,-1.5914077716466772,-0.20172331244435068,0
50,4,1.1974583830783379,1.1751897618260156,1.563250073489697,1
179,2,-1.2446198209349617,-0.8009513335116221,-1.175501732270032,0
109,3,-0.02358071892831195,0.3847333236909606,-0.019139858727035417,1
135,3,1.1974583830783379,0.3847333236909606,0.9546385610986461,1
39,3,-0.02358071892831195,0.3847333236909606,-0.019139858727035417,1
151,4,1.1974583830783379,-0.8009513335116221,0.6503328049031206,0
94,3,-0.02358071892831195,0.3847333236909606,-0.019139858727035417,1
91,4,-1.2446198209349617,1.1751897618260156,-0.8711959760745067,2
123,4,-0.02358071892831195,-0.8009513335116221,-0.20172331244435068,0
96,3,-0.02358071892831195,0.3847333236909606,-0.019139858727035417,1
154,3,-0.02358071892831195,0.3847333236909606,0.5651271931683735,1
132,2,-0.02358071892831195,-0.8009513335116221,-0.5668902198789812,0
94,3,1.1974583830783379,0.3847333236909606,0.9546385610986461,1
62,2,-1.2446198209349617,-0.8009513335116221,-1.053779429791822,0
152,1,-0.02358071892831195,-1.9866359907142048,-0.9685738180570749,0
166,3,-0.02358071892831195,-0.8009513335116221,-0.20172331244435068,0
126,2,-1.2446198209349617,-1.1961795525791497,-1.1389850415265692,0
99,3,-0.02358071892831195,0.3847333236909606,-0.019139858727035417,1
68,4,1.1974583830783379,0.3847333236909606,1.9284169809243275,1
122,1,-1.2446198209349617,-1.9866359907142048,-1.3093962649960633,0
121,2,-1.2446198209349617,0.3847333236909606,-0.7981625945875805,2
108,3,-0.02358071892831195,0.3847333236909606,-0.019139858727035417,1
163,3,-0.02358071892831195,0.3847333236909606,-0.019139858727035417,1
141,2,1.1974583830783379,-0.8009513335116221,0.6503328049031206,0
93,2,1.1974583830783379,-1.1961795525791497,0.22430474622938495,0
166,1,-1.2446198209349617,-1.5914077716466772,-1.2241906532613163,0
175,1,-0.02358071892831195,-1.9866359907142048,-0.9685738180570749,0
104,4,-1.2446198209349617,1.1751897618260156,-0.8711959760745067,2
131,3,-1.2446198209349617,0.3847333236909606,-0.9929182785527169,2
144,2,1.1974583830783379,-0.8009513335116221,0.04172129251206968,0
144,1,1.1974583830783379,-1.9866359907142048,-0.6277513711180863,0
36,3,1.1974583830783379,0.3847333236909606,0.9546385610986461,1
185,3,-0.02358071892831195,0.3847333236909606,-0.019139858727035417,1
90,2,-1.2446198209349617,1.1751897618260156,-0.6277513711180863,2
150,4,-0.02358071892831195,1.1751897618260156,0.34602704870759515,1
90,4,1.1974583830783379,1.1751897618260156,1.563250073489697,1
79,1,-0.02358071892831195,-1.1961795525791497,-0.4573401476485921,0
106,2,-1.2446198209349617,-0.8009513335116221,-1.053779429791822,0
151,3,1.1974583830783379,-0.8009513335116221,0.6503328049031206,0
149,4,-0.02358071892831195,1.1751897618260156,0.34602704870759515,1
15,1,-0.02358071892831195,-1.5914077716466772,-0.7129569828528335,0
90,3,1.1974583830783379,0.3847333236909606,0.9546385610986461,1
122,1,-1.2446198209349617,-1.5914077716466772,-1.2972240347482424,0
74,3,-1.2446198209349617,0.3847333236909606,-0.9929182785527169,2
200,4,-1.2446198209349617,1.1751897618260156,-0.8711959760745067,2
186,3,1.1974583830783379,0.3847333236909606,0.9546385610986461,1
44,3,-0.02358071892831195,0.3847333236909606,-0.019139858727035417,1
137,3,1.1974583830783379,0.3847333236909606,1.9284169809243275,1
59,4,-1.2446198209349617,1.1751897618260156,-0.8711959760745067,2
36,3,-1.2446198209349617,1.1751897618260156,-0.6277513711180863,2
155,2,1.1974583830783379,-0.8009513335116221,0.04172129251206968,0
120,1,-0.02358071892831195,-1.9866359907142048,-0.9685738180570749,0
93,3,-0.02358071892831195,-0.8009513335116221,-0.20172331244435068,0
106,3,-1.2446198209349617,0.3847333236909606,-0.9929182785527169,2
119,3,-1.2446198209349617,0.3847333236909606,-0.7981625945875805,2
144,3,-0.02358071892831195,0.3847333236909606,-0.019139858727035417,1
36,3,-0.02358071892831195,0.3847333236909606,-0.019139858727035417,1
142,4,-0.02358071892831195,1.1751897618260156,0.34602704870759515,1
170,2,1.1974583830783379,-0.8009513335116221,0.04172129251206968,0
126,4,-0.02358071892831195,1.1751897618260156,0.34602704870759515,1
3,1,-1.2446198209349617,-1.9866359907142048,-1.3093962649960633,0
80,1,-1.2446198209349617,-1.9866359907142048,-1.3093962649960633,0
197,1,1.1974583830783379,-1.5914077716466772,-0.5668902198789812,0
131,1,-0.02358071892831195,-1.5914077716466772,-0.7129569828528335,0
171,4,1.1974583830783379,1.1751897618260156,1.563250073489697,1
52,4,-1.2446198209349617,-0.8009513335116221,-1.053779429791822,0
204,2,-1.2446198209349617,0.3847333236909606,-0.7981625945875805,2
28,3,1.1974583830783379,1.1751897618260156,2.780473098271799,1
221,4,1.1974583830783379,0.3847333236909606,1.9284169809243275,1
207,4,1.1974583830783379,1.1751897618260156,1.563250073489697,1
59,3,1.1974583830783379,0.3847333236909606,0.9546385610986461,1
44,2,1.1974583830783379,-0.8009513335116221,0.04172129251206968,0
135,3,1.1974583830783379,0.3847333236909606,0.9546385610986461,1
53,3,-0.02358071892831195,0.7799615427584882,0.8207440283726148,1
115,2,1.1974583830783379,-0.8009513335116221,0.6503328049031206,0
125,4,1.1974583830783379,1.1751897618260156,1.563250073489697,1
137,2,-0.02358071892831195,0.3847333236909606,0.5651271931683735,1
144,3,-0.02358071892831195,0.3847333236909606,-0.019139858727035417,1
89,3,-1.2446198209349617,0.3847333236909606,-0.9929182785527169,2
167,3,-0.02358071892831195,0.3847333236909606,-0.019139858727035417,1
118,2,1.1974583830783379,-0.8009513335116221,0.04172129251206968,0
213,2,-0.02358071892831195,-0.8009513335116221,-0.5668902198789812,0
107,2,1.1974583830783379,-0.8009513335116221,0.04172129251206968,0
160,2,-1.2446198209349617,-0.8009513335116221,-1.053779429791822,0
143,3,-1.2446198209349617,1.1751897618260156,-0.6277513711180863,2
110,3,1.1974583830783379,0.3847333236909606,0.9546385610986461,1
144,1,-1.2446198209349617,-1.5914077716466772,-1.2972240347482424,0
32,3,-1.2446198209349617,1.1751897618260156,-0.6277513711180863,2
91,3,-0.02358071892831195,-0.40572311444409453,0.05389352275989069,0
161,2,-0.02358071892831195,-0.8009513335116221,-0.5668902198789812,0
147,3,-1.2446198209349617,0.3847333236909606,-0.9929182785527169,2
87,3,1.1974583830783379,0.3847333236909606,0.9546385610986461,1
71,3,-0.02358071892831195,0.3847333236909606,-0.019139858727035417,1
96,3,1.1974583830783379,0.3847333236909606,0.9546385610986461,1
195,4,1.1974583830783379,1.1751897618260156,1.563250073489697,1
135,4,1.1974583830783379,1.1751897618260156,1.563250073489697,1
98,3,-0.02358071892831195,1.1751897618260156,1.0763608635768562,1
90,3,-1.2446198209349617,0.3847333236909606,-0.9929182785527169,2
149,3,-1.2446198209349617,0.3847333236909606,-0.9929182785527169,2
211,3,-1.2446198209349617,0.3847333236909606,-0.9929182785527169,2
